transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,customer_account_type,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry,stock_price,total_trade_amount
7443,2024-06-07,2378,STK006,SELL,68,4.447346100794524,Retail,Friday,False,False,High,Energy,Oil & Gas,54.69057689148211,3718.9592286207835
7444,2024-06-07,2923,STK006,BUY,292,5.5053315359323625,Institutional,Friday,False,False,High,Energy,Oil & Gas,54.69057689148211,15969.648452312776
7445,2024-06-07,110,STK006,BUY,1975,7.5883236773352225,Institutional,Friday,False,False,High,Energy,Oil & Gas,54.69057689148211,108013.88936067716
7446,2024-06-07,180,STK006,BUY,205,5.271305817301187,Retail,Friday,False,False,High,Energy,Oil & Gas,54.69057689148211,11211.568262753832
7447,2024-06-07,4747,STK006,SELL,123,5.314239927091852,Retail,Friday,False,False,High,Energy,Oil & Gas,54.69057689148211,6726.940957652299
7448,2024-06-07,4747,STK009,SELL,47,5.3136492305450185,Retail,Friday,False,False,High,Technology,Hardware,587.6911072056839,27621.482038667145
7449,2024-06-07,3036,STK009,BUY,394,5.976350909297934,Retail,Friday,False,False,High,Technology,Hardware,587.6911072056839,231550.29623903945
7450,2024-06-07,3588,STK010,SELL,78,5.220950242971594,Retail,Friday,False,False,High,Consumer,Retail,259.7297128946768,20258.91760578479
7451,2024-06-07,4747,STK010,SELL,89,5.313255238912244,Retail,Friday,False,False,High,Consumer,Retail,259.7297128946768,23115.944447626236
7452,2024-06-07,2096,STK012,BUY,70,5.882848738729483,Institutional,Friday,False,False,High,Technology,Hardware,9.46722080688061,662.7054564816427
7453,2024-06-07,1094,STK012,SELL,138,5.1049146397432645,Retail,Friday,False,False,High,Technology,Hardware,9.46722080688061,1306.4764713495242
7454,2024-06-07,193,STK012,BUY,70,5.543378953163177,Retail,Friday,False,False,High,Technology,Hardware,9.46722080688061,662.7054564816427
7455,2024-06-07,2826,STK013,BUY,99,4.59511985013459,Retail,Friday,False,False,Mid,Energy,Utilities,123.63628869560966,12239.992580865357
7456,2024-06-07,3588,STK013,SELL,127,5.220247711126114,Retail,Friday,False,False,Mid,Energy,Utilities,123.63628869560966,15701.808664342427
7457,2024-06-07,4747,STK013,SELL,28,5.312614671248861,Retail,Friday,False,False,Mid,Energy,Utilities,123.63628869560966,3461.8160834770706
7458,2024-06-07,4747,STK017,SELL,72,5.312170960836572,Retail,Friday,False,False,Mid,Healthcare,Pharmaceuticals,146.20795624599356,10526.972849711536
7459,2024-06-07,2783,STK018,BUY,37,5.551679696446243,Retail,Friday,False,False,Mid,Technology,Software,109.19950341642438,4040.381626407702
7460,2024-06-07,4747,STK018,BUY,93,5.311776386232193,Retail,Friday,False,False,Mid,Technology,Software,109.19950341642438,10155.553817727467
7461,2024-06-07,1513,STK018,SELL,49,5.237452090776761,Retail,Friday,False,False,Mid,Technology,Software,109.19950341642438,5350.775667404794
7462,2024-06-07,4747,STK018,BUY,90,5.311381655877238,Retail,Friday,False,False,Mid,Technology,Software,109.19950341642438,9827.955307478194
7463,2024-06-10,193,STK006,SELL,60,5.54091054168356,Retail,Monday,False,False,High,Energy,Oil & Gas,52.68885512809975,3161.3313076859854
7464,2024-06-10,4519,STK006,SELL,141,5.36816986844687,Institutional,Monday,False,False,High,Energy,Oil & Gas,52.68885512809975,7429.128573062065
7465,2024-06-10,845,STK006,SELL,1054,5.25525327707701,Retail,Monday,False,False,High,Energy,Oil & Gas,52.68885512809975,55534.05330501714
7466,2024-06-10,3588,STK006,BUY,114,5.219436483694589,Retail,Monday,False,False,High,Energy,Oil & Gas,52.68885512809975,6006.529484603372
7467,2024-06-10,1185,STK006,SELL,42,5.583007467513762,Institutional,Monday,False,False,High,Energy,Oil & Gas,52.68885512809975,2212.93191538019
7468,2024-06-10,3938,STK008,SELL,131,5.308218191225299,Retail,Monday,False,False,High,Energy,Oil & Gas,144.8419466561502,18974.295011955677
7469,2024-06-10,1157,STK009,BUY,79,5.279083577432737,Retail,Monday,False,False,High,Technology,Hardware,575.0409424374404,45428.234452557794
7470,2024-06-10,4747,STK009,SELL,144,5.311184232254861,Retail,Monday,False,False,High,Technology,Hardware,575.0409424374404,82805.89571099142
7471,2024-06-10,1157,STK009,BUY,233,5.280153395920365,Retail,Monday,False,False,High,Technology,Hardware,575.0409424374404,133984.53958792362
7472,2024-06-10,4747,STK010,SELL,109,5.310838647101709,Retail,Monday,False,False,High,Consumer,Retail,265.4801257169016,28937.333703142278
7473,2024-06-10,1513,STK011,SELL,60,5.2352710648304015,Retail,Monday,False,False,Mid,Finance,Asset Management,75.07219878949769,4504.331927369862
7474,2024-06-10,3536,STK012,BUY,571,6.3473892096560105,Retail,Monday,False,False,High,Technology,Hardware,9.303671905252491,5312.396657899172
7475,2024-06-10,4955,STK012,BUY,139,5.333443168523411,Retail,Monday,False,False,High,Technology,Hardware,9.303671905252491,1293.2103948300962
7476,2024-06-10,3595,STK012,SELL,123,5.256765939389801,Retail,Monday,False,False,High,Technology,Hardware,9.303671905252491,1144.3516443460564
7477,2024-06-10,3588,STK012,BUY,190,5.219490586002066,Retail,Monday,False,False,High,Technology,Hardware,9.303671905252491,1767.6976619979732
7478,2024-06-10,4747,STK013,BUY,280,5.311085505825715,Retail,Monday,False,False,Mid,Energy,Utilities,124.47442118933586,34852.83793301404
7479,2024-06-10,986,STK013,SELL,51,3.9318256327243257,Retail,Monday,False,False,Mid,Energy,Utilities,124.47442118933586,6348.195480656129
7480,2024-06-10,55,STK017,BUY,167,4.3694478524670215,Retail,Monday,False,False,Mid,Healthcare,Pharmaceuticals,145.22131822411572,24251.960143427325
7481,2024-06-10,4955,STK017,BUY,40,5.332235584751498,Retail,Monday,False,False,Mid,Healthcare,Pharmaceuticals,145.22131822411572,5808.852728964629
7482,2024-06-10,3588,STK018,BUY,481,5.223000972238587,Retail,Monday,False,False,Mid,Technology,Software,103.70318839492674,49881.23361795976
7483,2024-06-10,4747,STK018,BUY,62,5.310591727423425,Retail,Monday,False,False,Mid,Technology,Software,103.70318839492674,6429.597680485458
7484,2024-06-11,4955,STK006,BUY,82,5.331365220594237,Retail,Tuesday,False,False,High,Energy,Oil & Gas,51.30635193821685,4207.120858933782
7485,2024-06-11,193,STK006,BUY,421,5.543026695776807,Retail,Tuesday,False,False,High,Energy,Oil & Gas,51.30635193821685,21599.974165989293
7486,2024-06-11,4747,STK006,BUY,92,5.310196529078114,Retail,Tuesday,False,False,High,Energy,Oil & Gas,51.30635193821685,4720.18437831595
7487,2024-06-11,4747,STK006,SELL,225,5.310295343307444,Retail,Tuesday,False,False,High,Energy,Oil & Gas,51.30635193821685,11543.92918609879
7488,2024-06-11,4747,STK007,SELL,13,5.309603438565004,Retail,Tuesday,False,False,Mid,Energy,Oil & Gas,127.73111023729344,1660.5044330848148
7489,2024-06-11,1513,STK009,BUY,229,5.235963124801061,Retail,Tuesday,False,False,High,Technology,Hardware,377.4543883637391,86437.05493529626
7490,2024-06-11,227,STK009,BUY,132,5.287862908644177,Retail,Tuesday,False,False,High,Technology,Hardware,377.4543883637391,49823.979264013564
7491,2024-06-11,2988,STK009,BUY,672,5.58278176784383,Retail,Tuesday,False,False,High,Technology,Hardware,377.4543883637391,253649.34898043267
7492,2024-06-11,407,STK009,BUY,1547,6.279140369540231,Retail,Tuesday,False,False,High,Technology,Hardware,377.4543883637391,583921.9387987044
7493,2024-06-11,4747,STK012,SELL,623,5.311134870258651,Retail,Tuesday,False,False,High,Technology,Hardware,9.10797916075514,5674.271017150451
7494,2024-06-11,1647,STK012,SELL,52,5.459585514144159,Institutional,Tuesday,False,False,High,Technology,Hardware,9.10797916075514,473.6149163592672
7495,2024-06-11,1816,STK012,SELL,418,5.279134547131263,Retail,Tuesday,False,False,High,Technology,Hardware,9.10797916075514,3807.135289195648
7496,2024-06-11,3588,STK013,BUY,79,5.221760243825881,Retail,Tuesday,False,False,Mid,Energy,Utilities,125.20899429036228,9891.51054893862
7497,2024-06-11,193,STK013,BUY,53,5.540439676460028,Retail,Tuesday,False,False,Mid,Energy,Utilities,125.20899429036228,6636.076697389201
7498,2024-06-11,182,STK017,SELL,134,5.589642793914616,Retail,Tuesday,False,False,Mid,Healthcare,Pharmaceuticals,146.49420602027573,19630.223606716947
7499,2024-06-11,2358,STK017,BUY,62,6.063785208687608,Retail,Tuesday,False,False,Mid,Healthcare,Pharmaceuticals,146.49420602027573,9082.640773257095
7500,2024-06-11,4747,STK018,BUY,112,5.310789268043357,Retail,Tuesday,False,False,Mid,Technology,Software,106.46876911224976,11924.502140571973
7501,2024-06-11,4747,STK018,SELL,194,5.310789268043357,Retail,Tuesday,False,False,Mid,Technology,Software,106.46876911224976,20654.941207776454
7502,2024-06-11,1910,STK018,SELL,256,5.087596335232384,Retail,Tuesday,False,False,Mid,Technology,Software,106.46876911224976,27256.00489273594
7503,2024-06-12,4747,STK006,BUY,305,5.311134870258651,Retail,Wednesday,False,False,High,Energy,Oil & Gas,51.77787092014045,15792.250630642837
7504,2024-06-12,4747,STK006,BUY,42,5.310542336170606,Retail,Wednesday,False,False,High,Energy,Oil & Gas,51.77787092014045,2174.670578645899
7505,2024-06-12,4620,STK006,BUY,174,5.159055299214529,Retail,Wednesday,False,False,High,Energy,Oil & Gas,51.77787092014045,9009.349540104438
7506,2024-06-12,1157,STK006,SELL,35,5.275458072401954,Retail,Wednesday,False,False,High,Energy,Oil & Gas,51.77787092014045,1812.2254822049158
7507,2024-06-12,4955,STK007,BUY,33,5.330106689037444,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas,130.7565078630316,4314.964759480043
7508,2024-06-12,1200,STK008,BUY,191,5.0238805208462765,Retail,Wednesday,False,False,High,Energy,Oil & Gas,144.9861580369836,27692.356185063865
7509,2024-06-12,1513,STK008,BUY,179,5.2358034611587945,Retail,Wednesday,False,False,High,Energy,Oil & Gas,144.9861580369836,25952.522288620065
7510,2024-06-12,2946,STK010,BUY,42,5.176149732573829,Retail,Wednesday,False,False,High,Consumer,Retail,245.99442585729804,10331.765886006518
7511,2024-06-12,3588,STK012,BUY,122,5.221004263445367,Retail,Wednesday,False,False,High,Technology,Hardware,9.127297785131857,1113.5303297860864
7512,2024-06-12,3938,STK012,SELL,239,5.308812103640678,Retail,Wednesday,False,False,High,Technology,Hardware,9.127297785131857,2181.4241706465136
7513,2024-06-12,4519,STK017,SELL,36,5.364292355471569,Institutional,Wednesday,False,False,Mid,Healthcare,Pharmaceuticals,141.32213417631766,5087.596830347436
7514,2024-06-12,2008,STK018,BUY,92,4.5217885770490405,Retail,Wednesday,False,False,Mid,Technology,Software,107.8492170950018,9922.127972740165
7515,2024-06-12,336,STK018,SELL,50,4.985727658390071,Retail,Wednesday,False,False,Mid,Technology,Software,107.8492170950018,5392.46085475009
7516,2024-06-12,1704,STK020,BUY,103,4.634728988229636,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas,47.19778767664422,4861.372130694354
7517,2024-06-12,2352,STK020,BUY,29,5.47742543227249,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas,47.19778767664422,1368.7358426226824
7518,2024-06-13,3588,STK002,BUY,31,5.2191659282426,Retail,Thursday,False,False,Low,Consumer,Retail,349.3453546679766,10829.705994707274
7519,2024-06-13,3607,STK004,BUY,249,5.678464666671911,Retail,Thursday,False,False,Low,Finance,Asset Management,87.86082675050226,21877.345860875062
7520,2024-06-13,4747,STK006,BUY,405,5.31128294893806,Retail,Thursday,False,False,High,Energy,Oil & Gas,54.96064274145947,22259.060310291086
7521,2024-06-13,1513,STK006,SELL,1175,5.2524828302042375,Retail,Thursday,False,False,High,Energy,Oil & Gas,54.96064274145947,64578.75522121488
7522,2024-06-13,4747,STK006,SELL,53,5.310739886546594,Retail,Thursday,False,False,High,Energy,Oil & Gas,54.96064274145947,2912.914065297352
7523,2024-06-13,4747,STK006,SELL,86,5.310344746760755,Retail,Thursday,False,False,High,Energy,Oil & Gas,54.96064274145947,4726.6152757655145
7524,2024-06-13,4747,STK007,SELL,48,5.309801174489323,Retail,Thursday,False,False,Mid,Energy,Oil & Gas,129.90907159852122,6235.635436729019
7525,2024-06-13,4747,STK008,SELL,192,5.3097517441737,Retail,Thursday,False,False,High,Energy,Oil & Gas,145.8952329326967,28011.88472307777
7526,2024-06-13,4747,STK008,BUY,167,5.309652876211782,Retail,Thursday,False,False,High,Energy,Oil & Gas,145.8952329326967,24364.503899760348
7527,2024-06-13,1717,STK009,BUY,248,5.513428746164983,Retail,Thursday,False,False,High,Technology,Hardware,377.4543883637391,93608.68831420729
7528,2024-06-13,3938,STK010,SELL,217,5.30900999608678,Retail,Thursday,False,False,High,Consumer,Retail,257.6819375771046,55916.98045423169
7529,2024-06-13,4747,STK012,BUY,307,5.309998871321874,Retail,Thursday,False,False,High,Technology,Hardware,8.943980957738503,2745.8021540257205
7530,2024-06-13,4716,STK018,SELL,296,5.461073767847151,Retail,Thursday,False,False,Mid,Technology,Software,106.5234758587614,31530.948854193375
7531,2024-06-13,1496,STK019,BUY,48,3.871201010907891,Retail,Thursday,False,False,Mid,Energy,Oil & Gas,45.97413933151209,2206.75868791258
7532,2024-06-14,3938,STK006,BUY,659,5.316009926078955,Retail,Friday,False,False,High,Energy,Oil & Gas,53.08898397660349,34985.6404405817
7533,2024-06-14,3853,STK006,SELL,262,4.749789875598035,Retail,Friday,False,False,High,Energy,Oil & Gas,53.08898397660349,13909.313801870114
7534,2024-06-14,1513,STK006,SELL,325,5.254678909518208,Retail,Friday,False,False,High,Energy,Oil & Gas,53.08898397660349,17253.919792396133
7535,2024-06-14,4747,STK009,SELL,119,5.3097023114146005,Retail,Friday,False,False,High,Technology,Hardware,640.7468574647432,76248.87603830444
7536,2024-06-14,1513,STK009,BUY,935,5.266981486238183,Retail,Friday,False,False,High,Technology,Hardware,640.7468574647432,599098.3117295349
7537,2024-06-14,4955,STK009,SELL,73,5.329185990210503,Retail,Friday,False,False,High,Technology,Hardware,640.7468574647432,46774.52059492626
7538,2024-06-14,4519,STK010,BUY,181,5.363589993164233,Institutional,Friday,False,False,High,Consumer,Retail,244.8395358686956,44315.9559922339
7539,2024-06-14,1903,STK011,BUY,136,4.858260813670253,Retail,Friday,False,False,Mid,Finance,Asset Management,76.52915167185085,10407.964627371715
7540,2024-06-14,3588,STK011,BUY,68,5.217812051888386,Retail,Friday,False,False,Mid,Finance,Asset Management,76.52915167185085,5203.982313685858
7541,2024-06-14,1816,STK012,SELL,526,5.308168682598411,Retail,Friday,False,False,High,Technology,Hardware,8.712997676215139,4583.036777689163
7542,2024-06-14,653,STK012,BUY,182,5.268373490174964,Retail,Friday,False,False,High,Technology,Hardware,8.712997676215139,1585.7655770711553
7543,2024-06-14,4955,STK013,SELL,24,5.327876168789581,Retail,Friday,False,False,Mid,Energy,Utilities,118.80962596558828,2851.4310231741188
7544,2024-06-14,1420,STK013,BUY,51,3.9318256327243257,Retail,Friday,False,False,Mid,Energy,Utilities,118.80962596558828,6059.290924245002
7545,2024-06-14,3686,STK013,BUY,310,6.158566707538567,Retail,Friday,False,False,Mid,Energy,Utilities,118.80962596558828,36830.984049332365
7546,2024-06-14,4955,STK013,BUY,126,5.327293474784554,Retail,Friday,False,False,Mid,Energy,Utilities,118.80962596558828,14970.012871664123
7547,2024-06-14,4023,STK019,BUY,61,5.20037372221791,Retail,Friday,False,False,Mid,Energy,Oil & Gas,46.10670054208282,2812.508733067052
7548,2024-06-17,4747,STK006,BUY,47,5.309158389725911,Retail,Monday,False,False,High,Energy,Oil & Gas,54.43426513282083,2558.410461242579
7549,2024-06-17,4747,STK006,BUY,26,5.308515191524482,Retail,Monday,False,False,High,Energy,Oil & Gas,54.43426513282083,1415.2908934533416
7550,2024-06-17,4526,STK006,BUY,63,5.066826573745998,Retail,Monday,False,False,High,Energy,Oil & Gas,54.43426513282083,3429.3587033677127
7551,2024-06-17,20,STK006,SELL,689,5.616261877126706,Retail,Monday,False,False,High,Energy,Oil & Gas,54.43426513282083,37505.208676513554
7552,2024-06-17,3938,STK007,SELL,60,5.313846168165664,Retail,Monday,False,False,Mid,Energy,Oil & Gas,123.21856554419638,7393.113932651783
7553,2024-06-17,3812,STK009,BUY,455,5.259160651346843,Institutional,Monday,False,False,High,Technology,Hardware,633.224678624064,288117.22877394914
7554,2024-06-17,2552,STK012,BUY,142,4.770684624465665,Retail,Monday,False,False,High,Technology,Hardware,8.741299882642942,1241.2645833352976
7555,2024-06-17,1902,STK012,BUY,59,5.126342101808226,Retail,Monday,False,False,High,Technology,Hardware,8.741299882642942,515.7366930759335
7556,2024-06-17,4955,STK012,BUY,414,5.328749573668238,Retail,Monday,False,False,High,Technology,Hardware,8.741299882642942,3618.898151414178
7557,2024-06-17,637,STK012,BUY,62,5.24649761781824,Retail,Monday,False,False,High,Technology,Hardware,8.741299882642942,541.9605927238624
7558,2024-06-17,4955,STK012,SELL,486,5.330736152803538,Retail,Monday,False,False,High,Technology,Hardware,8.741299882642942,4248.27174296447
7559,2024-06-17,4716,STK013,BUY,108,5.434987577922902,Retail,Monday,False,False,Mid,Energy,Utilities,118.7302215981234,12822.863932597327
7560,2024-06-17,3588,STK017,SELL,21,5.215859244107515,Retail,Monday,False,False,Mid,Healthcare,Pharmaceuticals,139.69701170319144,2933.63724576702
7561,2024-06-17,1835,STK018,BUY,33,4.667393529168224,Retail,Monday,False,False,Mid,Technology,Software,114.52061114592748,3779.1801678156066
7562,2024-06-17,1936,STK018,BUY,930,6.243195555274104,Retail,Monday,False,False,Mid,Technology,Software,114.52061114592748,106504.16836571255
7563,2024-06-17,193,STK018,BUY,150,5.5391436527145546,Retail,Monday,False,False,Mid,Technology,Software,114.52061114592748,17178.09167188912
7564,2024-06-17,3243,STK018,BUY,250,5.521460917862246,Retail,Monday,False,False,Mid,Technology,Software,114.52061114592748,28630.152786481867
7565,2024-06-18,4747,STK006,SELL,320,5.3089605266465165,Retail,Tuesday,False,False,High,Energy,Oil & Gas,49.36723726000846,15797.515923202707
7566,2024-06-18,3339,STK006,BUY,47,5.538986444728065,Retail,Tuesday,False,False,High,Energy,Oil & Gas,49.36723726000846,2320.2601512203973
7567,2024-06-18,4955,STK009,BUY,186,5.330590927098332,Retail,Tuesday,False,False,High,Technology,Hardware,628.2453736936629,116853.6395070213
7568,2024-06-18,4955,STK009,BUY,218,5.330687746578487,Retail,Tuesday,False,False,High,Technology,Hardware,628.2453736936629,136957.4914652185
7569,2024-06-18,3938,STK009,SELL,42,5.311381655877238,Retail,Tuesday,False,False,High,Technology,Hardware,628.2453736936629,26386.305695133844
7570,2024-06-18,4747,STK009,BUY,179,5.308861580423708,Retail,Tuesday,False,False,High,Technology,Hardware,628.2453736936629,112455.92189116566
7571,2024-06-18,4697,STK010,BUY,36,5.919162635352577,Retail,Tuesday,False,False,High,Consumer,Retail,240.31576394310665,8651.36750195184
7572,2024-06-18,1157,STK012,SELL,178,5.2749463802247964,Retail,Tuesday,False,False,High,Technology,Hardware,8.649908320313525,1539.6836810158075
7573,2024-06-18,3961,STK017,SELL,94,5.746011478873911,Retail,Tuesday,False,False,Mid,Healthcare,Pharmaceuticals,136.89361936985387,12868.000220766264
7574,2024-06-18,2620,STK018,BUY,88,4.477336814478207,Institutional,Tuesday,False,False,Mid,Technology,Software,118.19684286519691,10401.322172137328
7575,2024-06-18,4902,STK018,BUY,85,5.043425116919247,Retail,Tuesday,False,False,Mid,Technology,Software,118.19684286519691,10046.731643541738
7576,2024-06-19,2300,STK003,BUY,10,2.302585092994046,Institutional,Wednesday,False,False,Low,Technology,Software,20.942521553789884,209.42521553789885
7577,2024-06-19,366,STK006,BUY,889,5.79669584501227,Retail,Wednesday,False,False,High,Energy,Oil & Gas,52.40709374940906,46589.906343224655
7578,2024-06-19,336,STK006,SELL,214,5.018206559592573,Retail,Wednesday,False,False,High,Energy,Oil & Gas,52.40709374940906,11215.118062373538
7579,2024-06-19,2405,STK006,BUY,68,4.945207488773801,Retail,Wednesday,False,False,High,Energy,Oil & Gas,52.40709374940906,3563.682374959816
7580,2024-06-19,4747,STK006,BUY,1085,5.311973692995522,Retail,Wednesday,False,False,High,Energy,Oil & Gas,52.40709374940906,56861.696718108826
7581,2024-06-19,3588,STK006,SELL,164,5.215642029879128,Retail,Wednesday,False,False,High,Energy,Oil & Gas,52.40709374940906,8594.763374903085
7582,2024-06-19,76,STK007,BUY,69,5.537334267018537,Retail,Wednesday,False,False,Mid,Energy,Oil & Gas,121.43541182515608,8379.04341593577
7583,2024-06-19,2117,STK009,BUY,349,5.300814246746624,Retail,Wednesday,False,False,High,Technology,Hardware,617.3144484443144,215442.74250706573
7584,2024-06-19,4747,STK010,SELL,35,5.311381655877238,Retail,Wednesday,False,False,High,Consumer,Retail,232.49244622496155,8137.2356178736545
7585,2024-06-19,192,STK010,SELL,109,5.799395638859147,Retail,Wednesday,False,False,High,Consumer,Retail,232.49244622496155,25341.67663852081
7586,2024-06-19,4519,STK011,BUY,264,5.36466674708957,Institutional,Wednesday,False,False,Mid,Finance,Asset Management,76.73190650991376,20257.22331861723
7587,2024-06-19,182,STK012,BUY,70,5.5838345974203065,Retail,Wednesday,False,False,High,Technology,Hardware,8.881093613456494,621.6765529419546
7588,2024-06-19,4651,STK013,BUY,80,5.6831034634478,Institutional,Wednesday,False,False,Mid,Energy,Utilities,117.98555537153705,9438.844429722963
7589,2024-06-19,4747,STK013,BUY,31,5.310789268043357,Retail,Wednesday,False,False,Mid,Energy,Utilities,117.98555537153705,3657.5522165176485
7590,2024-06-19,1513,STK013,SELL,31,5.2642951179336,Retail,Wednesday,False,False,Mid,Energy,Utilities,117.98555537153705,3657.5522165176485
7591,2024-06-19,2461,STK013,BUY,107,4.883180638743141,Retail,Wednesday,False,False,Mid,Energy,Utilities,117.98555537153705,12624.454424754464
7592,2024-06-19,748,STK013,BUY,53,5.541263545158426,Retail,Wednesday,False,False,Mid,Energy,Utilities,117.98555537153705,6253.234434691463
7593,2024-06-19,4747,STK013,BUY,565,5.312072331780373,Retail,Wednesday,False,False,Mid,Energy,Utilities,117.98555537153705,66661.83878491844
7594,2024-06-19,3163,STK013,BUY,330,5.685211089070766,Retail,Wednesday,False,False,Mid,Energy,Utilities,117.98555537153705,38935.23327260723
7595,2024-06-19,3244,STK017,BUY,202,5.308267697401205,Retail,Wednesday,False,False,Mid,Healthcare,Pharmaceuticals,139.28490499167512,28135.550808318374
7596,2024-06-19,1438,STK017,BUY,160,5.439599891381926,Retail,Wednesday,False,False,Mid,Healthcare,Pharmaceuticals,139.28490499167512,22285.58479866802
7597,2024-06-19,4747,STK017,SELL,102,5.311677718249873,Retail,Wednesday,False,False,Mid,Healthcare,Pharmaceuticals,139.28490499167512,14207.060309150862
7598,2024-06-19,4747,STK018,SELL,123,5.31143100569342,Retail,Wednesday,False,False,Mid,Technology,Software,117.93837429049792,14506.420037731245
7599,2024-06-19,4747,STK018,BUY,19,5.310789268043357,Retail,Wednesday,False,False,Mid,Technology,Software,117.93837429049792,2240.8291115194606
7600,2024-06-19,2844,STK018,SELL,11,5.056245805348308,Retail,Wednesday,False,False,Mid,Technology,Software,117.93837429049792,1297.3221171954772
7601,2024-06-19,3339,STK018,BUY,582,5.55987361234866,Retail,Wednesday,False,False,Mid,Technology,Software,117.93837429049792,68640.13383706979
7602,2024-06-20,182,STK006,SELL,240,5.583082689418416,Retail,Thursday,False,False,High,Energy,Oil & Gas,50.596633342168346,12143.192002120402
7603,2024-06-20,2461,STK006,SELL,266,4.9263112121835375,Retail,Thursday,False,False,High,Energy,Oil & Gas,50.596633342168346,13458.70446901678
7604,2024-06-20,2356,STK006,SELL,283,5.382980154426746,Institutional,Thursday,False,False,High,Energy,Oil & Gas,50.596633342168346,14318.847235833642
7605,2024-06-20,4955,STK006,BUY,70,5.329719129687568,Retail,Thursday,False,False,High,Energy,Oil & Gas,50.596633342168346,3541.764333951784
7606,2024-06-20,4747,STK006,SELL,385,5.31143100569342,Retail,Thursday,False,False,High,Energy,Oil & Gas,50.596633342168346,19479.703836734814
7607,2024-06-20,845,STK006,SELL,98,5.252063982030575,Retail,Thursday,False,False,High,Energy,Oil & Gas,50.596633342168346,4958.4700675324975
7608,2024-06-20,3339,STK006,SELL,233,5.55817850079741,Retail,Thursday,False,False,High,Energy,Oil & Gas,50.596633342168346,11789.015568725225
7609,2024-06-20,4747,STK006,SELL,80,5.310986769648699,Retail,Thursday,False,False,High,Energy,Oil & Gas,50.596633342168346,4047.7306673734674
7610,2024-06-20,1494,STK007,BUY,117,5.621595803668254,Retail,Thursday,False,False,Mid,Energy,Oil & Gas,123.4913330980272,14448.485972469181
7611,2024-06-20,4747,STK009,BUY,203,5.310986769648699,Retail,Thursday,False,False,High,Technology,Hardware,619.1298662160062,125683.36284184926
7612,2024-06-20,3938,STK009,BUY,202,5.311381655877238,Retail,Thursday,False,False,High,Technology,Hardware,619.1298662160062,125064.23297563326
7613,2024-06-20,1272,STK009,BUY,158,5.062595033026967,Retail,Thursday,False,False,High,Technology,Hardware,619.1298662160062,97822.51886212899
7614,2024-06-20,4747,STK009,BUY,101,5.3106411162368685,Retail,Thursday,False,False,High,Technology,Hardware,619.1298662160062,62532.11648781663
7615,2024-06-20,227,STK010,BUY,1125,5.342094988893924,Retail,Thursday,False,False,High,Consumer,Retail,227.89320544396148,256379.85612445665
7616,2024-06-20,1513,STK011,BUY,63,5.262171919911683,Retail,Thursday,False,False,Mid,Finance,Asset Management,79.7501179966567,5024.257433789372
7617,2024-06-20,4700,STK012,SELL,72,5.024012091137895,Institutional,Thursday,False,False,High,Technology,Hardware,8.988084679249313,647.1420969059506
7618,2024-06-20,4307,STK012,BUY,10,3.725693427236653,Institutional,Thursday,False,False,High,Technology,Hardware,8.988084679249313,89.88084679249313
7619,2024-06-20,4428,STK012,BUY,239,5.476463551931511,Retail,Thursday,False,False,High,Technology,Hardware,8.988084679249313,2148.152238340586
7620,2024-06-20,2988,STK012,BUY,177,5.570327269605522,Retail,Thursday,False,False,High,Technology,Hardware,8.988084679249313,1590.8909882271284
7621,2024-06-20,193,STK012,BUY,89,5.537058638485301,Retail,Thursday,False,False,High,Technology,Hardware,8.988084679249313,799.9395364531889
7622,2024-06-20,2707,STK012,SELL,609,5.295212551594558,Retail,Thursday,False,False,High,Technology,Hardware,8.988084679249313,5473.743569662832
7623,2024-06-20,4519,STK013,BUY,707,5.375278407684165,Institutional,Thursday,False,False,Mid,Energy,Utilities,117.57768618586664,83127.42413340771
7624,2024-06-20,3938,STK013,BUY,19,5.308564682999586,Retail,Thursday,False,False,Mid,Energy,Utilities,117.57768618586664,2233.9760375314663
7625,2024-06-20,3938,STK018,SELL,29,5.305987872852256,Retail,Thursday,False,False,Mid,Technology,Software,110.85438606190311,3214.7771957951904
7626,2024-06-20,182,STK018,SELL,187,5.58078587194693,Retail,Thursday,False,False,Mid,Technology,Software,110.85438606190311,20729.77019357588
7627,2024-06-20,4747,STK018,SELL,73,5.310196529078114,Retail,Thursday,False,False,Mid,Technology,Software,110.85438606190311,8092.370182518927
7628,2024-06-20,3588,STK018,SELL,167,5.215424768458471,Retail,Thursday,False,False,Mid,Technology,Software,110.85438606190311,18512.68247233782
7629,2024-06-20,3938,STK018,BUY,443,5.309603438565004,Retail,Thursday,False,False,Mid,Technology,Software,110.85438606190311,49108.49302542308
7630,2024-06-20,1157,STK018,BUY,336,5.27903260513617,Retail,Thursday,False,False,Mid,Technology,Software,110.85438606190311,37247.073716799445
7631,2024-06-20,1157,STK018,SELL,336,5.283000662436144,Retail,Thursday,False,False,Mid,Technology,Software,110.85438606190311,37247.073716799445
7632,2024-06-20,1110,STK018,BUY,365,5.899897353582492,Institutional,Thursday,False,False,Mid,Technology,Software,110.85438606190311,40461.85091259464
