transaction_id,timestamp,customer_id,stock_ticker,quantity,average_trade_size,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_price,total_trade_amount,transaction_type,customer_account_type,stock_sector,stock_industry
2203.0,2023-06-08,280.0,8.0,123.0,5.166213525914699,3.0,0.0,0.0,High,299.33007244128004,36817.59891027745,BUY,Institutional,Technology,Hardware
2204.0,2023-06-08,4955.0,9.0,247.0,5.315813414164788,3.0,0.0,0.0,High,151.5238357626076,37426.38743336408,BUY,Retail,Consumer,Retail
2205.0,2023-06-08,1189.0,11.0,143.0,5.6937321388027,3.0,0.0,0.0,High,19.019995907870346,2719.859414825459,BUY,Retail,Technology,Hardware
2206.0,2023-06-08,3665.0,11.0,588.0,6.376726947898627,3.0,0.0,0.0,High,19.019995907870346,11183.757593827764,BUY,Retail,Technology,Hardware
2207.0,2023-06-08,2707.0,11.0,20.0,5.521460917862246,3.0,0.0,0.0,High,19.019995907870346,380.3999181574069,SELL,Retail,Technology,Hardware
2208.0,2023-06-08,4955.0,11.0,241.0,5.316697413829466,3.0,0.0,0.0,High,19.019995907870346,4583.819013796753,SELL,Retail,Technology,Hardware
2209.0,2023-06-08,4747.0,12.0,75.0,5.287256419188612,3.0,0.0,0.0,Mid,150.9621342990691,11322.160072430182,BUY,Retail,Energy,Utilities
2210.0,2023-06-08,3853.0,17.0,64.0,4.842216642471293,3.0,0.0,0.0,Mid,159.61037265219312,10215.06384974036,BUY,Retail,Technology,Software
2211.0,2023-06-08,3938.0,17.0,26.0,5.140551827649969,3.0,0.0,0.0,Mid,159.61037265219312,4149.869688957021,SELL,Retail,Technology,Software
2212.0,2023-06-08,3227.0,17.0,63.0,4.143134726391533,3.0,0.0,0.0,Mid,159.61037265219312,10055.453477088167,BUY,Retail,Technology,Software
2213.0,2023-06-08,4747.0,18.0,19.0,5.285080139766016,3.0,0.0,0.0,Mid,54.64764706303674,1038.305294197698,BUY,Retail,Energy,Oil & Gas
2215.0,2023-06-08,3588.0,18.0,119.0,5.135563115246611,3.0,0.0,0.0,Mid,54.64764706303674,6503.070000501372,BUY,Retail,Energy,Oil & Gas
2217.0,2023-06-09,3623.0,5.0,245.0,4.79305954708551,4.0,0.0,0.0,High,119.74147912419532,29336.66238542785,BUY,Institutional,Energy,Oil & Gas
2218.0,2023-06-09,4210.0,7.0,304.0,5.717027701406222,4.0,0.0,0.0,High,107.19973230358012,32588.71862028836,BUY,Retail,Energy,Oil & Gas
2219.0,2023-06-09,4762.0,8.0,115.0,5.495116942522644,4.0,0.0,0.0,High,315.0806541091514,36234.27522255241,BUY,Retail,Technology,Hardware
2220.0,2023-06-09,182.0,9.0,2375.0,5.922677011680996,4.0,0.0,0.0,High,151.2364261880607,359186.5121966441,BUY,Retail,Consumer,Retail
2221.0,2023-06-09,227.0,9.0,62.0,5.016285965605071,4.0,0.0,0.0,High,151.2364261880607,9376.658423659765,BUY,Retail,Consumer,Retail
2222.0,2023-06-09,4747.0,11.0,233.0,5.285536032183304,4.0,0.0,0.0,High,18.89214894655729,4401.870704547849,SELL,Retail,Technology,Hardware
2223.0,2023-06-09,4747.0,11.0,104.0,5.284421261355925,4.0,0.0,0.0,High,18.89214894655729,1964.783490441958,SELL,Retail,Technology,Hardware
2224.0,2023-06-09,637.0,12.0,289.0,5.247918408964185,4.0,0.0,0.0,Mid,154.1379571424428,44545.86961416597,BUY,Retail,Energy,Utilities
2225.0,2023-06-09,4747.0,12.0,104.0,5.283254488870991,4.0,0.0,0.0,Mid,154.1379571424428,16030.34754281405,BUY,Retail,Energy,Utilities
2226.0,2023-06-09,4747.0,12.0,58.0,5.281578042543739,4.0,0.0,0.0,Mid,154.1379571424428,8940.001514261681,SELL,Retail,Energy,Utilities
2227.0,2023-06-09,4235.0,17.0,150.0,5.010635294096256,4.0,0.0,0.0,Mid,156.2774449003505,23441.616735052576,BUY,Retail,Technology,Software
2228.0,2023-06-09,3938.0,17.0,93.0,5.135857258849637,4.0,0.0,0.0,Mid,156.2774449003505,14533.802375732595,BUY,Retail,Technology,Software
2229.0,2023-06-09,4354.0,17.0,68.0,5.026508643252546,4.0,0.0,0.0,Mid,156.2774449003505,10626.866253223834,BUY,Retail,Technology,Software
2230.0,2023-06-09,4747.0,17.0,120.0,5.280662431309316,4.0,0.0,0.0,Mid,156.2774449003505,18753.29338804206,SELL,Retail,Technology,Software
2231.0,2023-06-09,3588.0,17.0,86.0,5.13202662682661,4.0,0.0,0.0,Mid,156.2774449003505,13439.860261430144,SELL,Retail,Technology,Software
2232.0,2023-06-09,4747.0,17.0,103.0,5.279542211221703,4.0,0.0,0.0,Mid,156.2774449003505,16096.5768247361,SELL,Retail,Technology,Software
2235.0,2023-06-12,1497.0,0.0,70.0,4.454347296253507,0.0,0.0,0.0,Low,1.5146817923144205,106.02772546200944,BUY,Retail,Energy,Utilities
2236.0,2023-06-12,4955.0,4.0,152.0,5.315518573867812,0.0,0.0,0.0,Low,77.00075936170462,11704.115422979105,BUY,Retail,Energy,Renewables
2237.0,2023-06-12,4747.0,5.0,59.0,5.27785952464564,0.0,0.0,0.0,High,121.32852355838212,7158.382889944545,SELL,Retail,Energy,Oil & Gas
2238.0,2023-06-12,845.0,5.0,165.0,5.024472450884278,0.0,0.0,0.0,High,121.32852355838212,20019.20638713305,BUY,Retail,Energy,Oil & Gas
2239.0,2023-06-12,2426.0,5.0,184.0,5.252063982030575,0.0,0.0,0.0,High,121.32852355838212,22324.44833474231,BUY,Retail,Energy,Oil & Gas
2240.0,2023-06-12,4747.0,5.0,217.0,5.278114659230517,0.0,0.0,0.0,High,121.32852355838212,26328.28961216892,BUY,Retail,Energy,Oil & Gas
2241.0,2023-06-12,3464.0,5.0,417.0,6.0330862217988015,0.0,0.0,0.0,High,121.32852355838212,50593.99432384534,BUY,Retail,Energy,Oil & Gas
2242.0,2023-06-12,182.0,5.0,264.0,5.914934413118033,0.0,0.0,0.0,High,121.32852355838212,32030.73021941288,SELL,Retail,Energy,Oil & Gas
2243.0,2023-06-12,4747.0,6.0,50.0,5.276378459029282,0.0,0.0,0.0,Mid,136.55836661584368,6827.918330792184,BUY,Retail,Energy,Oil & Gas
2244.0,2023-06-12,1797.0,7.0,122.0,5.3471075307174685,0.0,0.0,0.0,High,105.98329369771888,12929.961831121704,BUY,Retail,Energy,Oil & Gas
2245.0,2023-06-12,3588.0,8.0,163.0,5.1317904156527225,0.0,0.0,0.0,High,321.24704779873986,52363.2687911946,BUY,Retail,Technology,Hardware
2246.0,2023-06-12,4955.0,11.0,374.0,5.319344733740112,0.0,0.0,0.0,High,19.96500524327153,7466.911960983552,BUY,Retail,Technology,Hardware
2247.0,2023-06-12,4955.0,12.0,22.0,5.31527280719745,0.0,0.0,0.0,Mid,151.22023981008786,3326.845275821933,SELL,Retail,Energy,Utilities
2248.0,2023-06-12,4747.0,12.0,141.0,5.275713820338184,0.0,0.0,0.0,Mid,151.22023981008786,21322.05381322239,BUY,Retail,Energy,Utilities
2249.0,2023-06-12,203.0,12.0,281.0,4.247065649239764,0.0,0.0,0.0,Mid,151.22023981008786,42492.88738663469,BUY,Retail,Energy,Utilities
2251.0,2023-06-12,4519.0,17.0,47.0,5.407620101438487,0.0,0.0,0.0,Mid,157.87711096883598,7420.224215535291,SELL,Institutional,Technology,Software
2252.0,2023-06-12,474.0,17.0,26.0,5.468313273651354,0.0,0.0,0.0,Mid,157.87711096883598,4104.804885189736,BUY,Retail,Technology,Software
2253.0,2023-06-12,639.0,17.0,145.0,4.976733742420574,0.0,0.0,0.0,Mid,157.87711096883598,22892.181090481216,BUY,Retail,Technology,Software
2254.0,2023-06-12,172.0,18.0,235.0,5.459585514144159,0.0,0.0,0.0,Mid,53.39129100599914,12546.9533864098,BUY,Retail,Energy,Oil & Gas
2256.0,2023-06-13,182.0,2.0,84.0,5.894898579131651,1.0,0.0,0.0,Low,15.63658739685404,1313.4733413357394,BUY,Retail,Technology,Software
2257.0,2023-06-13,4747.0,5.0,110.0,5.27469043591688,1.0,0.0,0.0,High,127.01750970239604,13971.926067263565,BUY,Retail,Energy,Oil & Gas
2258.0,2023-06-13,4747.0,5.0,104.0,5.273563502081808,1.0,0.0,0.0,High,127.01750970239604,13209.821009049188,SELL,Retail,Energy,Oil & Gas
2259.0,2023-06-13,4700.0,5.0,109.0,5.172640758460035,1.0,0.0,0.0,High,127.01750970239604,13844.908557561168,BUY,Institutional,Energy,Oil & Gas
2260.0,2023-06-13,2946.0,7.0,86.0,5.258536496536192,1.0,0.0,0.0,High,105.4536617604278,9069.014911396793,BUY,Retail,Energy,Oil & Gas
2261.0,2023-06-13,3938.0,7.0,124.0,5.13456237932792,1.0,0.0,0.0,High,105.4536617604278,13076.254058293049,BUY,Retail,Energy,Oil & Gas
2262.0,2023-06-13,193.0,7.0,315.0,5.368496201169283,1.0,0.0,0.0,High,105.4536617604278,33217.90345453476,SELL,Retail,Energy,Oil & Gas
2263.0,2023-06-13,2927.0,8.0,62.0,4.127134385045092,1.0,0.0,0.0,High,317.16304244378983,19664.10863151497,BUY,Retail,Technology,Hardware
2264.0,2023-06-13,4955.0,8.0,29.0,5.311381655877238,1.0,0.0,0.0,High,317.16304244378983,9197.728230869903,SELL,Retail,Technology,Hardware
2265.0,2023-06-13,883.0,9.0,99.0,5.8522024797744745,1.0,0.0,0.0,High,161.69077060748842,16007.386290141354,BUY,Retail,Consumer,Retail
2266.0,2023-06-13,2970.0,9.0,895.0,6.2166061010848646,1.0,0.0,0.0,High,161.69077060748842,144713.23969370214,BUY,Retail,Consumer,Retail
2267.0,2023-06-13,3588.0,9.0,49.0,5.126817048385665,1.0,0.0,0.0,High,161.69077060748842,7922.847759766932,BUY,Retail,Consumer,Retail
2268.0,2023-06-13,2686.0,11.0,222.0,5.402677381872279,1.0,0.0,0.0,High,20.421112320582257,4533.486935169261,BUY,Retail,Technology,Hardware
2269.0,2023-06-13,4296.0,11.0,133.0,4.48863636973214,1.0,0.0,0.0,High,20.421112320582257,2716.00793863744,BUY,Retail,Technology,Hardware
2270.0,2023-06-13,4955.0,11.0,279.0,5.313058184869536,1.0,0.0,0.0,High,20.421112320582257,5697.490337442449,SELL,Retail,Technology,Hardware
2271.0,2023-06-13,193.0,11.0,145.0,5.36550861608836,1.0,0.0,0.0,High,20.421112320582257,2961.061286484427,SELL,Retail,Technology,Hardware
2272.0,2023-06-13,4955.0,11.0,273.0,5.314633531032973,1.0,0.0,0.0,High,20.421112320582257,5574.963663518956,BUY,Retail,Technology,Hardware
2273.0,2023-06-13,1513.0,12.0,160.0,5.3691019652659975,1.0,0.0,0.0,Mid,151.8055901384213,24288.89442214741,SELL,Retail,Energy,Utilities
2274.0,2023-06-13,684.0,12.0,35.0,3.555348061489413,1.0,0.0,0.0,Mid,151.8055901384213,5313.195654844746,BUY,Retail,Energy,Utilities
2275.0,2023-06-13,584.0,12.0,335.0,5.814130531825066,1.0,0.0,0.0,Mid,151.8055901384213,50854.87269637114,BUY,Retail,Energy,Utilities
2276.0,2023-06-13,1513.0,12.0,67.0,5.360117767453484,1.0,0.0,0.0,Mid,151.8055901384213,10170.974539274228,BUY,Retail,Energy,Utilities
2277.0,2023-06-13,4747.0,16.0,159.0,5.273153392884487,1.0,0.0,0.0,Mid,142.036316025587,22583.774248068334,SELL,Retail,Healthcare,Pharmaceuticals
2278.0,2023-06-13,4747.0,17.0,60.0,5.27151127212753,1.0,0.0,0.0,Mid,161.03098657327354,9661.859194396411,SELL,Retail,Technology,Software
2279.0,2023-06-13,1157.0,17.0,275.0,5.147320042996108,1.0,0.0,0.0,Mid,161.03098657327354,44283.52130765023,SELL,Retail,Technology,Software
2280.0,2023-06-13,3588.0,17.0,103.0,5.124083019936701,1.0,0.0,0.0,Mid,161.03098657327354,16586.191617047174,BUY,Retail,Technology,Software
2281.0,2023-06-14,193.0,5.0,659.0,5.3844033154611655,2.0,0.0,0.0,High,124.75175454835106,82211.40624736335,SELL,Retail,Energy,Oil & Gas
2282.0,2023-06-14,1157.0,5.0,41.0,5.1343267664388055,2.0,0.0,0.0,High,124.75175454835106,5114.8219364823935,BUY,Retail,Energy,Oil & Gas
2283.0,2023-06-14,4955.0,5.0,1035.0,5.332718793265369,2.0,0.0,0.0,High,124.75175454835106,129118.06595754335,BUY,Retail,Energy,Oil & Gas
2284.0,2023-06-14,3588.0,5.0,561.0,5.140083361283142,2.0,0.0,0.0,High,124.75175454835106,69985.73430162495,SELL,Retail,Energy,Oil & Gas
2285.0,2023-06-14,1513.0,7.0,41.0,5.349723154607937,2.0,0.0,0.0,High,104.35983848163237,4278.753377746927,BUY,Retail,Energy,Oil & Gas
2286.0,2023-06-14,4747.0,8.0,110.0,5.270534985535585,2.0,0.0,0.0,High,377.4543883637391,41519.9827200113,BUY,Retail,Technology,Hardware
4522.0,2023-11-22,1816.0,17.0,91.0,5.153984995658116,2.0,0.0,0.0,Mid,232.5033292857061,21157.802964999253,SELL,Retail,Technology,Software
,False,True,True,False,False,False,False,False,True,False,True,BUY,Institutional,Consumer,nan
3115.0,2023-08-15,4747.0,11.0,255.0,5.246655583224145,1.0,0.0,0.0,High,14.678037635576832,3742.899597072092,SELL,Retail,Technology,Hardware
3116.0,2023-08-15,901.0,11.0,1389.0,7.236339342754344,1.0,0.0,0.0,High,14.678037635576832,20387.79427581622,BUY,Retail,Technology,Hardware
3117.0,2023-08-15,2426.0,12.0,39.0,5.191789503138204,1.0,0.0,0.0,Mid,138.33848814921254,5395.201037819289,BUY,Retail,Energy,Utilities
3118.0,2023-08-15,1189.0,12.0,85.0,5.421994111241634,1.0,0.0,0.0,Mid,138.33848814921254,11758.771492683063,BUY,Retail,Energy,Utilities
3119.0,2023-08-15,4747.0,12.0,206.0,5.246813523680921,1.0,0.0,0.0,Mid,138.33848814921254,28497.72855873778,BUY,Retail,Energy,Utilities
3120.0,2023-08-15,4955.0,17.0,49.0,5.320714663990075,1.0,0.0,0.0,Mid,171.12099589617344,8384.928798912499,SELL,Retail,Technology,Software
3121.0,2023-08-15,2988.0,17.0,134.0,5.221544307742123,1.0,0.0,0.0,Mid,171.12099589617344,22930.21345008724,BUY,Retail,Technology,Software
3122.0,2023-08-15,4955.0,17.0,26.0,5.31772776006786,1.0,0.0,0.0,Mid,171.12099589617344,4449.14589330051,BUY,Retail,Technology,Software
3124.0,2023-08-15,636.0,19.0,214.0,5.167639042905921,1.0,0.0,0.0,Mid,75.4412563340987,16144.42885549712,BUY,Retail,Energy,Oil & Gas
3125.0,2023-08-15,1513.0,19.0,284.0,5.315223646614395,1.0,0.0,0.0,Mid,75.4412563340987,21425.31679888403,SELL,Retail,Energy,Oil & Gas
3126.0,2023-08-16,4955.0,0.0,56.0,5.31527280719745,2.0,0.0,0.0,Low,1.412853818476641,79.1198138346919,BUY,Retail,Energy,Utilities
3127.0,2023-08-16,172.0,5.0,337.0,5.655991810819852,2.0,0.0,0.0,High,126.05712337804482,42481.25057840111,BUY,Retail,Energy,Oil & Gas
3128.0,2023-08-16,4747.0,5.0,175.0,5.245074805152317,2.0,0.0,0.0,High,126.05712337804482,22059.996591157844,SELL,Retail,Energy,Oil & Gas
3129.0,2023-08-16,4519.0,7.0,580.0,5.3497706481369525,2.0,0.0,0.0,High,139.71903446502571,81037.03998971492,BUY,Institutional,Energy,Oil & Gas
3130.0,2023-08-16,55.0,8.0,67.0,4.02535169073515,2.0,0.0,0.0,High,352.67087110871665,23628.948364284017,BUY,Retail,Technology,Hardware
3131.0,2023-08-16,4564.0,8.0,158.0,5.062595033026967,2.0,0.0,0.0,High,352.67087110871665,55721.99763517724,BUY,Retail,Technology,Hardware
3132.0,2023-08-16,4213.0,9.0,626.0,6.439350371100098,2.0,0.0,0.0,High,131.20423619390618,82133.85185738528,BUY,Institutional,Consumer,Retail
3133.0,2023-08-16,3812.0,9.0,751.0,5.412761500938905,2.0,0.0,0.0,High,131.20423619390618,98534.38138162356,BUY,Institutional,Consumer,Retail
3134.0,2023-08-16,1449.0,11.0,517.0,6.248042874508429,2.0,0.0,0.0,High,14.872291745245532,7688.9748322919395,BUY,Retail,Technology,Hardware
3135.0,2023-08-16,3926.0,11.0,729.0,6.219595639933231,2.0,0.0,0.0,High,14.872291745245532,10841.900682283993,BUY,Retail,Technology,Hardware
3136.0,2023-08-16,2885.0,12.0,118.0,4.770684624465665,2.0,0.0,0.0,Mid,137.53880058247026,16229.57846873149,BUY,Retail,Energy,Utilities
3137.0,2023-08-16,3588.0,12.0,144.0,5.170938437218206,2.0,0.0,0.0,Mid,137.53880058247026,19805.58728387572,BUY,Retail,Energy,Utilities
3138.0,2023-08-16,4955.0,17.0,221.0,5.315567719954564,2.0,0.0,0.0,Mid,169.97625495102147,37564.752344175744,SELL,Retail,Technology,Software
3139.0,2023-08-16,193.0,17.0,69.0,5.424553463093178,2.0,0.0,0.0,Mid,169.97625495102147,11728.361591620482,SELL,Retail,Technology,Software
3140.0,2023-08-17,3880.0,5.0,305.0,5.720311776607412,3.0,0.0,0.0,High,128.4209124879972,39168.37830883915,BUY,Retail,Energy,Oil & Gas
3141.0,2023-08-17,2707.0,5.0,61.0,5.404297690085269,3.0,0.0,0.0,High,128.4209124879972,7833.67566176783,BUY,Retail,Energy,Oil & Gas
3142.0,2023-08-17,2426.0,5.0,179.0,5.191622627877074,3.0,0.0,0.0,High,128.4209124879972,22987.343335351503,SELL,Retail,Energy,Oil & Gas
3143.0,2023-08-17,2798.0,5.0,357.0,5.877735781779639,3.0,0.0,0.0,High,128.4209124879972,45846.265758215006,BUY,Retail,Energy,Oil & Gas
3144.0,2023-08-17,3164.0,5.0,70.0,4.248495242049359,3.0,0.0,0.0,High,128.4209124879972,8989.463874159805,BUY,Retail,Energy,Oil & Gas
3145.0,2023-08-17,4023.0,5.0,226.0,5.388066658691645,3.0,0.0,0.0,High,128.4209124879972,29023.12622228737,BUY,Retail,Energy,Oil & Gas
3147.0,2023-08-17,3749.0,5.0,275.0,5.337538079701318,3.0,0.0,0.0,High,128.4209124879972,35315.75093419923,BUY,Retail,Energy,Oil & Gas
3148.0,2023-08-17,4747.0,5.0,17.0,5.243491524264258,3.0,0.0,0.0,High,128.4209124879972,2183.1555122959526,SELL,Retail,Energy,Oil & Gas
3149.0,2023-08-17,4747.0,5.0,57.0,5.242275975664412,3.0,0.0,0.0,High,128.4209124879972,7319.992011815842,BUY,Retail,Energy,Oil & Gas
3150.0,2023-08-17,3938.0,5.0,152.0,5.244916589820922,3.0,0.0,0.0,High,128.4209124879972,19519.97869817557,SELL,Retail,Energy,Oil & Gas
3151.0,2023-08-17,4747.0,5.0,34.0,5.240847139393487,3.0,0.0,0.0,High,128.4209124879972,4366.311024591905,SELL,Retail,Energy,Oil & Gas
3152.0,2023-08-17,4143.0,8.0,259.0,5.556828061699537,3.0,0.0,0.0,High,360.3490798790773,93330.41168868102,BUY,Retail,Technology,Hardware
3153.0,2023-08-17,3843.0,8.0,29.0,3.367295829986474,3.0,0.0,0.0,High,360.3490798790773,10450.123316493242,BUY,Retail,Technology,Hardware
3154.0,2023-08-17,3938.0,8.0,77.0,5.2405293427806425,3.0,0.0,0.0,High,360.3490798790773,27746.87915068895,BUY,Retail,Technology,Hardware
3156.0,2023-08-17,3690.0,11.0,124.0,4.820281565605037,3.0,0.0,0.0,High,15.08587776991179,1870.6488434690616,BUY,Retail,Technology,Hardware
3157.0,2023-08-17,911.0,11.0,118.0,4.770684624465665,3.0,0.0,0.0,High,15.08587776991179,1780.1335768495912,BUY,Retail,Technology,Hardware
3158.0,2023-08-17,2716.0,11.0,122.0,4.717248089393442,3.0,0.0,0.0,High,15.08587776991179,1840.4770879292385,BUY,Retail,Technology,Hardware
3159.0,2023-08-17,4747.0,11.0,125.0,5.240264435099419,3.0,0.0,0.0,High,15.08587776991179,1885.7347212389736,SELL,Retail,Technology,Hardware
3160.0,2023-08-17,1816.0,11.0,120.0,5.014760108673205,3.0,0.0,0.0,High,15.08587776991179,1810.3053323894144,SELL,Retail,Technology,Hardware
3162.0,2023-08-17,3572.0,17.0,68.0,4.004237489415957,3.0,0.0,0.0,Mid,167.7370746675909,11406.12107739618,BUY,Retail,Technology,Software
3163.0,2023-08-17,1513.0,17.0,62.0,5.309059463079938,3.0,0.0,0.0,Mid,167.7370746675909,10399.698629390636,BUY,Retail,Technology,Software
3164.0,2023-08-18,192.0,5.0,39.0,6.175513777281104,4.0,0.0,0.0,High,136.0829834825113,5307.236355817941,BUY,Retail,Energy,Oil & Gas
3165.0,2023-08-18,4955.0,5.0,71.0,5.311184232254861,4.0,0.0,0.0,High,136.0829834825113,9661.891827258303,SELL,Retail,Energy,Oil & Gas
3166.0,2023-08-18,4747.0,5.0,434.0,5.242540351079039,4.0,0.0,0.0,High,136.0829834825113,59060.01483140991,BUY,Retail,Energy,Oil & Gas
3167.0,2023-08-18,657.0,5.0,128.0,4.852030263919617,4.0,0.0,0.0,High,136.0829834825113,17418.621885761448,BUY,Retail,Energy,Oil & Gas
3168.0,2023-08-18,4747.0,8.0,61.0,5.241323645027916,4.0,0.0,0.0,High,349.04697150941206,21291.86526207413,SELL,Retail,Technology,Hardware
3169.0,2023-08-18,2867.0,8.0,189.0,5.241747015059643,4.0,0.0,0.0,High,349.04697150941206,65969.87761527888,BUY,Retail,Technology,Hardware
3170.0,2023-08-18,4955.0,8.0,243.0,5.311875044480103,4.0,0.0,0.0,High,349.04697150941206,84818.41407678713,BUY,Retail,Technology,Hardware
3171.0,2023-08-18,3278.0,8.0,93.0,4.532599493153256,4.0,0.0,0.0,High,349.04697150941206,32461.36835037532,BUY,Retail,Technology,Hardware
3172.0,2023-08-18,227.0,8.0,473.0,5.266929893306404,4.0,0.0,0.0,High,349.04697150941206,165099.2175239519,SELL,Retail,Technology,Hardware
3173.0,2023-08-18,3588.0,8.0,370.0,5.176319209737187,4.0,0.0,0.0,High,349.04697150941206,129147.37945848246,BUY,Retail,Technology,Hardware
3174.0,2023-08-18,1513.0,10.0,93.0,5.304299438225584,4.0,0.0,0.0,Mid,82.53335558639817,7675.60206953503,BUY,Retail,Finance,Asset Management
3175.0,2023-08-18,1185.0,11.0,1178.0,5.8253214110414895,4.0,0.0,0.0,High,15.461774758175803,18213.97066513109,SELL,Institutional,Technology,Hardware
3176.0,2023-08-18,3812.0,11.0,221.0,5.411154859811406,4.0,0.0,0.0,High,15.461774758175803,3417.0522215568526,SELL,Institutional,Technology,Hardware
3177.0,2023-08-18,3498.0,11.0,78.0,5.212487109942844,4.0,0.0,0.0,High,15.461774758175803,1206.0184311377127,SELL,Retail,Technology,Hardware
3178.0,2023-08-18,845.0,11.0,96.0,5.094731314449358,4.0,0.0,0.0,High,15.461774758175803,1484.330376784877,BUY,Retail,Technology,Hardware
3179.0,2023-08-18,653.0,12.0,95.0,5.5345745570076295,4.0,0.0,0.0,Mid,137.96788308254207,13106.948892841498,BUY,Retail,Energy,Utilities
3180.0,2023-08-18,4955.0,12.0,206.0,5.311924369954253,4.0,0.0,0.0,Mid,137.96788308254207,28421.383915003666,BUY,Retail,Energy,Utilities
3181.0,2023-08-18,4747.0,12.0,17.0,5.239787424357633,4.0,0.0,0.0,Mid,137.96788308254207,2345.454012403215,SELL,Retail,Energy,Utilities
3182.0,2023-08-18,3623.0,13.0,94.0,4.965149663935124,4.0,0.0,0.0,Low,63.51393946633648,5970.31030983563,BUY,Institutional,Healthcare,Pharmaceuticals
3183.0,2023-08-18,20.0,17.0,47.0,5.593483860709444,4.0,0.0,0.0,Mid,178.94414666875213,8410.37489343135,SELL,Retail,Technology,Software
3184.0,2023-08-18,4747.0,17.0,124.0,5.23920410205553,4.0,0.0,0.0,Mid,178.94414666875213,22189.074186925263,BUY,Retail,Technology,Software
3185.0,2023-08-18,4158.0,18.0,58.0,5.19295685089021,4.0,0.0,0.0,Mid,45.97413933151209,2666.500081227701,BUY,Retail,Energy,Oil & Gas
3186.0,2023-08-21,3938.0,0.0,57.0,5.235484057376468,0.0,0.0,0.0,Low,1.3917414268049633,79.3292613278829,BUY,Retail,Energy,Utilities
3187.0,2023-08-21,4623.0,1.0,18.0,2.8903717578961645,0.0,0.0,0.0,Low,171.14747135118353,3080.6544843213032,BUY,Retail,Consumer,Retail
3188.0,2023-08-21,192.0,2.0,48.0,6.103765919195127,0.0,0.0,0.0,Low,17.122936458999668,821.900950031984,BUY,Retail,Technology,Software
3189.0,2023-08-21,4519.0,2.0,95.0,5.343911954106429,0.0,0.0,0.0,Low,17.122936458999668,1626.6789636049684,SELL,Institutional,Technology,Software
3190.0,2023-08-21,3588.0,5.0,211.0,5.177279038170981,0.0,0.0,0.0,High,126.69262414217462,26732.143693998845,BUY,Retail,Energy,Oil & Gas
3191.0,2023-08-21,4747.0,5.0,32.0,5.237770866680003,0.0,0.0,0.0,High,126.69262414217462,4054.163972549588,SELL,Retail,Energy,Oil & Gas
3192.0,2023-08-21,4747.0,5.0,101.0,5.236973736306985,0.0,0.0,0.0,High,126.69262414217462,12795.955038359636,SELL,Retail,Energy,Oil & Gas
3193.0,2023-08-21,3938.0,7.0,206.0,5.236175970010187,0.0,0.0,0.0,High,137.4623477515133,28317.24363681174,BUY,Retail,Energy,Oil & Gas
3194.0,2023-08-21,4023.0,8.0,193.0,5.386053480852124,0.0,0.0,0.0,High,319.20081906819854,61605.75808016232,SELL,Retail,Technology,Hardware
3195.0,2023-08-21,237.0,8.0,531.0,6.274762021241939,0.0,0.0,0.0,High,319.20081906819854,169495.63492521344,BUY,Retail,Technology,Hardware
3196.0,2023-08-21,227.0,8.0,37.0,5.2459181977488285,0.0,0.0,0.0,High,319.20081906819854,11810.430305523349,SELL,Retail,Technology,Hardware
3197.0,2023-08-21,4747.0,8.0,485.0,5.23968139106308,0.0,0.0,0.0,High,319.20081906819854,154812.3972480763,SELL,Retail,Technology,Hardware
3198.0,2023-08-21,2426.0,11.0,59.0,5.172243809292668,0.0,0.0,0.0,High,14.727503586931489,868.9227116289578,SELL,Retail,Technology,Hardware
3199.0,2023-08-21,3623.0,11.0,204.0,5.006627272698717,0.0,0.0,0.0,High,14.727503586931489,3004.410731734024,BUY,Institutional,Technology,Hardware
3200.0,2023-08-21,4679.0,11.0,166.0,7.1372784372603855,0.0,0.0,0.0,High,14.727503586931489,2444.765595430627,BUY,Retail,Technology,Hardware
3201.0,2023-08-21,2225.0,11.0,136.0,4.912654885736052,0.0,0.0,0.0,High,14.727503586931489,2002.9404878226824,BUY,Retail,Technology,Hardware
3202.0,2023-08-21,1513.0,12.0,50.0,5.297767215242556,0.0,0.0,0.0,Mid,136.890899133336,6844.5449566668,SELL,Retail,Energy,Utilities
3203.0,2023-08-21,4747.0,14.0,200.0,5.239734409115739,0.0,0.0,0.0,Low,19.03588492459204,3807.176984918408,SELL,Retail,Energy,Utilities
3204.0,2023-08-21,4955.0,17.0,187.0,5.311628380607709,0.0,0.0,0.0,Mid,186.961203758266,34961.74510279574,BUY,Retail,Technology,Software
3205.0,2023-08-21,1564.0,17.0,73.0,5.3981627015177525,0.0,0.0,0.0,Mid,186.961203758266,13648.16787435342,BUY,Retail,Technology,Software
3206.0,2023-08-21,4023.0,19.0,51.0,5.373192901193144,0.0,0.0,0.0,Mid,74.72651330860387,3811.0521787387975,SELL,Retail,Energy,Oil & Gas
3207.0,2023-08-22,3322.0,5.0,334.0,5.43372200355424,1.0,0.0,0.0,High,129.02754691614854,43095.20066999361,BUY,Retail,Energy,Oil & Gas
3208.0,2023-08-22,3498.0,5.0,420.0,5.31443674842792,1.0,0.0,0.0,High,129.02754691614854,54191.56970478239,BUY,Retail,Energy,Oil & Gas
3209.0,2023-08-22,193.0,5.0,683.0,5.43851399704132,1.0,0.0,0.0,High,129.02754691614854,88125.81454372944,BUY,Retail,Energy,Oil & Gas
